user_id,flags,instruction,category,intent,response
739457,BL,I need help with canceling purchase {{Order Number}},ORDER,cancel_order,I need help with canceling purchase {{Order Number}}
387269,BILP,how could I cancel purchase {{Order Number}}?,ORDER,cancel_order,how could I cancel purchase {{Order Number}}?
798191,BLQ,i want help canceling purchase {{Order Number}},ORDER,cancel_order,i want help canceling purchase {{Order Number}}
614361,BLZ,asistance cancelling purchase {{Order Number}},ORDER,cancel_order,asistance cancelling purchase {{Order Number}}
369139,B,I need assistance to cancel order {{Order Number}},ORDER,cancel_order,I need assistance to cancel order {{Order Number}}
866758,BLQ,i need help cancelling purchase {{Order Number}},ORDER,cancel_order,i need help cancelling purchase {{Order Number}}
850989,BEZ,I do not know what to do tro cancel order {{Order Number}},ORDER,cancel_order,I do not know what to do tro cancel order {{Order Number}}
239348,BL,I need assistance canceling purchase {{Order Number}},ORDER,cancel_order,I need assistance canceling purchase {{Order Number}}
881079,BKL,cancelling purchase {{Order Number}},ORDER,cancel_order,cancelling purchase {{Order Number}}
719589,BLQ,want help cancelling purchase {{Order Number}},ORDER,cancel_order,want help cancelling purchase {{Order Number}}
190943,BL,help with canceling purchase {{Order Number}},ORDER,cancel_order,help with canceling purchase {{Order Number}}
864623,BPZ,I don't know how I colud cancel order {{Order Number}},ORDER,cancel_order,I don't know how I colud cancel order {{Order Number}}
920324,BILQ,where can i cancel purchase {{Order Number}},ORDER,cancel_order,where can i cancel purchase {{Order Number}}
136032,BL,help me cancel purchase {{Order Number}},ORDER,cancel_order,help me cancel purchase {{Order Number}}
822019,BILZ,can you help me cancelong purchase {{Order Number}}?,ORDER,cancel_order,can you help me cancelong purchase {{Order Number}}?
608831,BLQ,i dont know what to do to cancel purchase {{Order Number}},ORDER,cancel_order,i dont know what to do to cancel purchase {{Order Number}}
486892,BMQ,i have problems with canceling order {{Order Number}},ORDER,cancel_order,i have problems with canceling order {{Order Number}}
121594,B,I want to cancel order {{Order Number}},ORDER,cancel_order,I want to cancel order {{Order Number}}
773885,BCILNP,"I can't afford order {{Order Number}}, could you cancel it?",ORDER,cancel_order,"I can't afford order {{Order Number}}, could you cancel it?"
538962,BQ,i want assistance cancelling order {{Order Number}},ORDER,cancel_order,i want assistance cancelling order {{Order Number}}
684230,BQ,i want help to cancel order {{Order Number}},ORDER,cancel_order,i want help to cancel order {{Order Number}}
928448,BIL,what do I need to do to cancel purchase {{Order Number}}?,ORDER,cancel_order,what do I need to do to cancel purchase {{Order Number}}?
669470,BQ,i want help cancelling order {{Order Number}},ORDER,cancel_order,i want help cancelling order {{Order Number}}
465633,BEL,I do not know how to cancel purchase {{Order Number}},ORDER,cancel_order,I do not know how to cancel purchase {{Order Number}}
632691,BCEILN,"I cannot afford my last item, how can I cancel the order?",ORDER,cancel_order,"I cannot afford my last item, how can I cancel the order?"
103002,BCLN,"I don't want this item, cancel order {{Order Number}}",ORDER,cancel_order,"I don't want this item, cancel order {{Order Number}}"
361952,BLN,I no longer want order {{Order Number}},ORDER,cancel_order,I no longer want order {{Order Number}}
306118,BI,can you help me to cancel order {{Order Number}}?,ORDER,cancel_order,can you help me to cancel order {{Order Number}}?
102988,BK,cancelling order {{Order Number}},ORDER,cancel_order,cancelling order {{Order Number}}
121594,BCELN,"I do not want this item, I try to cancel order {{Order Number}}",ORDER,cancel_order,"I do not want this item, I try to cancel order {{Order Number}}"
640089,BI,what do I have to do to cancel order {{Order Number}}?,ORDER,cancel_order,what do I have to do to cancel order {{Order Number}}?
926204,BLN,I can no longer afford order {{Order Number}},ORDER,cancel_order,I can no longer afford order {{Order Number}}
712187,B,I need help canceling order {{Order Number}},ORDER,cancel_order,I need help canceling order {{Order Number}}
916252,BLM,I have problems with canceling purchase {{Order Number}},ORDER,cancel_order,I have problems with canceling purchase {{Order Number}}
783491,BQ,i want help canceling order {{Order Number}},ORDER,cancel_order,i want help canceling order {{Order Number}}
766242,BL,help with canceling purchase {{Order Number}},ORDER,cancel_order,help with canceling purchase {{Order Number}}
167662,BL,I don't know how to cancel purchase {{Order Number}},ORDER,cancel_order,I don't know how to cancel purchase {{Order Number}}
479188,BCELNW,"I do not want my last bloody item, cancel order {{Order Number}}",ORDER,cancel_order,"I do not want my last bloody item, cancel order {{Order Number}}"
903872,BIQ,can ya help me to cancel order {{Order Number}},ORDER,cancel_order,can ya help me to cancel order {{Order Number}}
111321,BNQ,i dont want order {{Order Number}},ORDER,cancel_order,i dont want order {{Order Number}}
760328,BILP,could you help me to cancel purchase {{Order Number}}?,ORDER,cancel_order,could you help me to cancel purchase {{Order Number}}?
135034,BMQZ,have problems wth cancelling order {{Order Number}},ORDER,cancel_order,have problems wth cancelling order {{Order Number}}
196992,BL,I need help with cancelling purchase {{Order Number}},ORDER,cancel_order,I need help with cancelling purchase {{Order Number}}
341289,BCLNQZ,i dont want this artilce cancel order {{Order Number}},ORDER,cancel_order,i dont want this artilce cancel order {{Order Number}}
449402,BELN,I cannot afford order {{Order Number}},ORDER,cancel_order,I cannot afford order {{Order Number}}
427211,BLQ,need help with canceling purchase {{Order Number}},ORDER,cancel_order,need help with canceling purchase {{Order Number}}
856483,BL,I try to cancel purchase {{Order Number}},ORDER,cancel_order,I try to cancel purchase {{Order Number}}
988395,BCL,"I bought some article, help canceling order {{Order Number}}",ORDER,cancel_order,"I bought some article, help canceling order {{Order Number}}"
347727,BIZ,can you help me cancelling oredr {{Order Number}}?,ORDER,cancel_order,can you help me cancelling oredr {{Order Number}}?
467951,BZ,help  with cancelling order {{Order Number}},ORDER,cancel_order,help  with cancelling order {{Order Number}}
959376,BL,assistance to cancel purchase {{Order Number}},ORDER,cancel_order,assistance to cancel purchase {{Order Number}}
440449,BL,help to cancel purchase {{Order Number}},ORDER,cancel_order,help to cancel purchase {{Order Number}}
228471,BI,can you help me cancelling order {{Order Number}}?,ORDER,cancel_order,can you help me cancelling order {{Order Number}}?
690520,BLNQ,i dont want purchase {{Order Number}},ORDER,cancel_order,i dont want purchase {{Order Number}}
850729,BKZ,canmcel order {{Order Number}},ORDER,cancel_order,canmcel order {{Order Number}}
998465,BLW,help cancelling my bloody purchase,ORDER,cancel_order,help cancelling my bloody purchase
570513,BL,assistance cancelling purchase {{Order Number}},ORDER,cancel_order,assistance cancelling purchase {{Order Number}}
553131,BIZ,can you help me to cancel order {{Order Number}} ?,ORDER,cancel_order,can you help me to cancel order {{Order Number}} ?
653092,BL,I need assistance with canceling purchase {{Order Number}},ORDER,cancel_order,I need assistance with canceling purchase {{Order Number}}
182939,BILQ,is it possible to cancel purchase {{Order Number}},ORDER,cancel_order,is it possible to cancel purchase {{Order Number}}
611865,BK,canceling order,ORDER,cancel_order,canceling order
294449,BM,problems with cancelling order {{Order Number}},ORDER,cancel_order,problems with cancelling order {{Order Number}}
359189,BIL,what do I have to do to cancel purchase {{Order Number}}?,ORDER,cancel_order,what do I have to do to cancel purchase {{Order Number}}?
127849,BL,I need assistance canceling purchase {{Order Number}},ORDER,cancel_order,I need assistance canceling purchase {{Order Number}}
965847,BL,I want help cancelling purchase {{Order Number}},ORDER,cancel_order,I want help cancelling purchase {{Order Number}}
205204,BQ,i want help canceling order {{Order Number}},ORDER,cancel_order,i want help canceling order {{Order Number}}
341081,BLZ,I want assistance to cancle purchase {{Order Number}},ORDER,cancel_order,I want assistance to cancle purchase {{Order Number}}
780556,BELQZ,i do not know how to cancel purchasw {{Order Number}},ORDER,cancel_order,i do not know how to cancel purchasw {{Order Number}}
298426,BL,question about cancelling purchase {{Order Number}},ORDER,cancel_order,question about cancelling purchase {{Order Number}}
678300,BL,help me cancel purchase {{Order Number}},ORDER,cancel_order,help me cancel purchase {{Order Number}}
614535,BCILNPQ,i dont want purchase {{Order Number}} could i cancel it,ORDER,cancel_order,i dont want purchase {{Order Number}} could i cancel it
270692,BCLQZ,i obught some item help me canceling order {{Order Number}},ORDER,cancel_order,i obught some item help me canceling order {{Order Number}}
739457,BLQ,I'm trying to cancel purchase {{Order Number}},ORDER,cancel_order,I'm trying to cancel purchase {{Order Number}}
726569,BLM,problems with canceling purchase {{Order Number}},ORDER,cancel_order,problems with canceling purchase {{Order Number}}
697647,BK,cancelling order {{Order Number}},ORDER,cancel_order,cancelling order {{Order Number}}
451506,BKL,canceling purchase {{Order Number}},ORDER,cancel_order,canceling purchase {{Order Number}}
921129,BQZ,i dont khow how to cancel order {{Order Number}},ORDER,cancel_order,i dont khow how to cancel order {{Order Number}}
165945,B,I need assistance cancelling order {{Order Number}},ORDER,cancel_order,I need assistance cancelling order {{Order Number}}
691578,BIL,how can I cancel purchase {{Order Number}}?,ORDER,cancel_order,how can I cancel purchase {{Order Number}}?
910437,BLN,I can no longer afford purchase {{Order Number}},ORDER,cancel_order,I can no longer afford purchase {{Order Number}}
959911,BLZ,I want help to cancle purchase {{Order Number}},ORDER,cancel_order,I want help to cancle purchase {{Order Number}}
639457,BLN,I can't afford order {{Order Number}},ORDER,cancel_order,I can't afford order {{Order Number}}
786545,BKZ,canmcel order {{Order Number}},ORDER,cancel_order,canmcel order {{Order Number}}
938314,BL,help me canceling purchase {{Order Number}},ORDER,cancel_order,help me canceling purchase {{Order Number}}
560870,BL,I try to cancel purchase {{Order Number}},ORDER,cancel_order,I try to cancel purchase {{Order Number}}
540980,BLN,I don't want purchase {{Order Number}},ORDER,cancel_order,I don't want purchase {{Order Number}}
967977,BL,I need help with cancelling purchase {{Order Number}},ORDER,cancel_order,I need help with cancelling purchase {{Order Number}}
187981,BLZ,I have got to cancel purcahse {{Order Number}},ORDER,cancel_order,I have got to cancel purcahse {{Order Number}}
240112,BL,help me to cancel purchase {{Order Number}},ORDER,cancel_order,help me to cancel purchase {{Order Number}}
801826,BZ,I need help cancelling oredr {{Order Number}},ORDER,cancel_order,I need help cancelling oredr {{Order Number}}
849301,BL,help me canceling purchase {{Order Number}},ORDER,cancel_order,help me canceling purchase {{Order Number}}
442645,BQ,i want help canceling order {{Order Number}},ORDER,cancel_order,i want help canceling order {{Order Number}}
654247,B,I need help to cancel order {{Order Number}},ORDER,cancel_order,I need help to cancel order {{Order Number}}
888513,BL,I want assistance to cancel purchase {{Order Number}},ORDER,cancel_order,I want assistance to cancel purchase {{Order Number}}
678300,BL,I don't know how I can cancel purchase {{Order Number}},ORDER,cancel_order,I don't know how I can cancel purchase {{Order Number}}
524899,BZ,cance order {{Order Number}},ORDER,cancel_order,cance order {{Order Number}}
896248,BLM,problems with cancelling purchase {{Order Number}},ORDER,cancel_order,problems with cancelling purchase {{Order Number}}
583959,BQ,need assistance to cancel order {{Order Number}},ORDER,cancel_order,need assistance to cancel order {{Order Number}}
147554,BLNZ,I no longerr want purchase {{Order Number}},ORDER,cancel_order,I no longerr want purchase {{Order Number}}
